clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,1.0,0.0,0.148,8,1.58,0.00477,0.03448,0.03448
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,2.0,1.0,0.58,8,0.58,0.0003,0.00862,0.00862
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,mean,0.7143,,56,3.0,0.00229,,
CMU_120_120_21_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.00023,0.03448,0.0
CMU_120_120_21_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0004,0.05172,0.0
CMU_120_120_21_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,8.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
CMU_120_120_21_poses_120_jpos,mean,1.0,,56,3.0,0.0001,,
KIT_183_walking_run02_poses_100_jpos,0.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
KIT_183_walking_run02_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,2.0,1.0,2.2,8,2.2,0.0018,0.03879,0.01724
KIT_183_walking_run02_poses_100_jpos,3.0,1.0,1.18,8,1.18,0.00015,0.00431,0.0
KIT_183_walking_run02_poses_100_jpos,4.0,1.0,0.18,8,0.18,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,mean,1.0,,56,3.0,0.00028,,
CMU_18_19_Justin_18_15_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,2.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,3.0,1.0,3.0,8,3.0,9e-05,0.01293,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,mean,1.0,,56,3.0,2e-05,,
CMU_02_02_08_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,1.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_02_02_08_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.00017,0.00862,0.0
CMU_02_02_08_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,mean,1.0,,56,3.0,3e-05,,
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00069,0.03017,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00057,0.02586,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00052,0.03017,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,6.0,0.875,2.947,8,3.0,0.00072,0.02155,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,8.0,0.125,1.807,8,3.0,0.00108,0.02586,0.01293
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,mean,0.8571,,56,3.0,0.00051,,
CMU_83_83_15_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.00063,0.01724,0.0
CMU_83_83_15_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00083,0.03017,0.0
CMU_83_83_15_poses_120_jpos,2.0,1.0,2.34,8,2.34,0.0,0.0,0.0
CMU_83_83_15_poses_120_jpos,3.0,1.0,1.36,8,1.36,0.00051,0.03448,0.03448
CMU_83_83_15_poses_120_jpos,4.0,1.0,0.36,8,0.36,0.00144,0.02586,0.02586
CMU_83_83_15_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
CMU_83_83_15_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_83_83_15_poses_120_jpos,mean,1.0,,56,3.0,0.00264,,
CMU_83_83_34_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_34_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_34_poses_120_jpos,2.0,0.0,2.378,8,3.0,0.00059,0.03017,0.00862
CMU_83_83_34_poses_120_jpos,3.0,0.0,1.523,8,3.0,0.00011,0.00862,0.00431
CMU_83_83_34_poses_120_jpos,4.0,0.0,0.847,8,3.0,0.0001,0.00431,0.00431
CMU_83_83_34_poses_120_jpos,6.0,0.0,0.192,8,2.06,0.00144,0.01293,0.01293
CMU_83_83_34_poses_120_jpos,8.0,1.0,0.06,8,0.06,0.00862,0.02586,0.02586
CMU_83_83_34_poses_120_jpos,mean,0.4286,,56,3.0,0.00155,,
KIT_183_walking_run07_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_183_walking_run07_poses_100_jpos,1.0,1.0,2.82,8,2.82,0.00031,0.02586,0.01293
KIT_183_walking_run07_poses_100_jpos,2.0,1.0,1.82,8,1.82,9e-05,0.00862,0.00862
KIT_183_walking_run07_poses_100_jpos,3.0,1.0,0.82,8,0.82,0.00053,0.02155,0.02155
KIT_183_walking_run07_poses_100_jpos,4.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_183_walking_run07_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
KIT_183_walking_run07_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_183_walking_run07_poses_100_jpos,mean,1.0,,56,3.0,0.00167,,
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,0.0,0.875,2.025,8,2.12,0.00247,0.02155,0.0
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,1.0,1.0,1.14,8,1.14,0.00454,0.04741,0.02586
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,2.0,1.0,0.14,8,0.14,0.00616,0.0431,0.0431
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.01078,0.02155,0.02155
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,mean,0.9821,,56,3.0,0.00527,,
CMU_54_54_21_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00011,0.00431,0.0
CMU_54_54_21_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00014,0.01293,0.0
CMU_54_54_21_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00011,0.00862,0.0
CMU_54_54_21_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0002,0.00862,0.0
CMU_54_54_21_poses_120_jpos,8.0,1.0,3.0,8,3.0,9e-05,0.00431,0.0
CMU_54_54_21_poses_120_jpos,mean,1.0,,56,3.0,9e-05,,
CMU_136_136_06_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_136_136_06_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_136_136_06_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00037,0.01724,0.0
CMU_136_136_06_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00218,0.03448,0.0
CMU_136_136_06_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0021,0.03448,0.0
CMU_136_136_06_poses_120_jpos,6.0,1.0,1.86,8,1.86,0.00181,0.03017,0.01293
CMU_136_136_06_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.00862,0.00862
CMU_136_136_06_poses_120_jpos,mean,1.0,,56,3.0,0.00185,,
CMU_114_114_06_poses_120_jpos,0.0,0.0,0.562,8,3.0,0.00622,0.0431,0.02586
CMU_114_114_06_poses_120_jpos,1.0,0.0,0.287,8,3.0,0.00525,0.0431,0.01293
CMU_114_114_06_poses_120_jpos,2.0,0.0,0.275,8,3.0,0.00434,0.0431,0.03017
CMU_114_114_06_poses_120_jpos,3.0,0.125,0.66,8,3.0,0.00936,0.05172,0.00431
CMU_114_114_06_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_114_114_06_poses_120_jpos,6.0,1.0,2.52,8,2.52,0.0001,0.01293,0.01293
CMU_114_114_06_poses_120_jpos,8.0,1.0,0.52,8,0.52,0.00017,0.00431,0.00431
CMU_114_114_06_poses_120_jpos,mean,0.4464,,56,3.0,0.00363,,
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,0.0,0.0,2.432,8,3.0,0.00018,0.02155,0.01724
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,1.0,0.0,1.432,8,3.0,6e-05,0.00431,0.00431
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,2.0,0.0,0.428,8,3.0,0.00079,0.01724,0.01724
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,3.0,0.0,0.115,8,3.0,0.0,0.0,0.0
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,4.0,0.0,0.17,8,2.84,0.00611,0.05172,0.05172
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,6.0,1.0,0.84,8,0.84,0.00113,0.04741,0.04741
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,mean,0.2857,,56,3.0,0.00118,,
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,0.0,0.0,1.78,8,3.0,0.00015,0.01293,0.01293
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,1.0,0.0,0.802,8,2.7,0.00054,0.02155,0.02155
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,2.0,1.0,1.7,8,1.7,0.00046,0.03017,0.02586
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,3.0,1.0,0.7,8,0.7,0.00074,0.02155,0.01724
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.01293,0.02586,0.02586
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,mean,0.7143,,56,3.0,0.00304,,
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00299,0.03448,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00195,0.02155,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00103,0.02155,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,4.0,0.75,2.865,8,3.0,0.00021,0.01724,0.00431
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,6.0,0.0,1.625,8,3.0,0.00021,0.01724,0.01724
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,8.0,0.0,0.153,8,3.0,0.00393,0.03017,0.03017
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,mean,0.6786,,56,3.0,0.00147,,
CMU_114_114_09_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_114_114_09_poses_120_jpos,1.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
CMU_114_114_09_poses_120_jpos,2.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_114_114_09_poses_120_jpos,3.0,0.0,2.11,8,3.0,0.00034,0.01724,0.00862
CMU_114_114_09_poses_120_jpos,4.0,0.0,1.132,8,3.0,0.00032,0.01724,0.01724
CMU_114_114_09_poses_120_jpos,6.0,0.0,0.175,8,3.0,0.0,0.0,0.0
CMU_114_114_09_poses_120_jpos,8.0,0.0,0.303,8,3.0,0.00057,0.00862,0.00862
CMU_114_114_09_poses_120_jpos,mean,0.4286,,56,3.0,0.00019,,
CMU_07_07_01_poses_120_jpos,0.0,1.0,2.64,8,2.64,0.00029,0.03448,0.03448
CMU_07_07_01_poses_120_jpos,1.0,1.0,1.64,8,1.64,0.00047,0.02155,0.00862
CMU_07_07_01_poses_120_jpos,2.0,1.0,0.64,8,0.64,0.00054,0.01724,0.01724
CMU_07_07_01_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.02586,0.05172,0.05172
CMU_07_07_01_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_07_07_01_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_07_07_01_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
CMU_07_07_01_poses_120_jpos,mean,1.0,,56,3.0,0.00696,,
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,0.0,0.0,1.102,8,3.0,0.00023,0.01293,0.01293
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,1.0,0.0,0.148,8,3.0,0.00109,0.00862,0.00862
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,2.0,1.0,2.74,8,2.74,9e-05,0.00862,0.00431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,3.0,1.0,1.74,8,1.74,0.0,0.0,0.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,4.0,1.0,0.74,8,0.74,0.00012,0.00431,0.00431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,mean,0.7143,,56,3.0,0.00022,,
CMU_122_122_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,3.0,1.0,2.28,8,2.28,0.00015,0.01293,0.01293
CMU_122_122_01_poses_120_jpos,4.0,1.0,1.28,8,1.28,0.0002,0.01293,0.01293
CMU_122_122_01_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
CMU_122_122_01_poses_120_jpos,mean,1.0,,56,3.0,0.00036,,
CMU_139_139_15_poses_60_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,2.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
CMU_139_139_15_poses_60_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,mean,1.0,,56,3.0,1e-05,,
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,0.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,1.0,0.0,2.938,8,3.0,9e-05,0.00862,0.00862
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,2.0,0.0,1.935,8,3.0,0.00045,0.03879,0.03448
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,3.0,0.0,0.942,8,3.0,0.00064,0.03017,0.02586
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,4.0,0.0,0.137,8,3.0,0.00062,0.00431,0.00431
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.00014,0.00862,0.0
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,mean,0.4286,,56,3.0,0.00029,,
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,6.0,0.25,2.655,8,3.0,0.00204,0.06034,0.01724
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,8.0,0.25,1.658,8,3.0,0.00528,0.0819,0.01724
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,mean,0.7857,,56,3.0,0.00105,,
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,0.0,0.0,1.97,8,3.0,9e-05,0.00862,0.00431
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,1.0,0.0,0.967,8,3.0,0.00035,0.01724,0.01724
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,2.0,0.0,0.577,8,3.0,0.00089,0.02155,0.00862
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,3.0,0.0,0.157,8,3.0,0.00169,0.01293,0.01293
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,6.0,1.0,2.56,8,2.56,7e-05,0.00862,0.00862
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,8.0,1.0,0.56,8,0.56,0.00092,0.02586,0.02586
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,mean,0.4286,,56,3.0,0.00057,,
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,9e-05,0.00862,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,3.0,0.75,2.922,8,3.0,0.00169,0.02586,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,4.0,0.875,2.84,8,3.0,0.00036,0.01293,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,6.0,0.0,1.98,8,3.0,0.00035,0.03448,0.02586
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,8.0,0.0,0.107,8,3.0,0.00086,0.00431,0.00431
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,mean,0.6607,,56,3.0,0.00048,,
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,3.0,0.0,2.23,8,3.0,0.00081,0.03448,0.01293
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,4.0,0.0,1.253,8,3.0,0.00076,0.02586,0.00862
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,6.0,0.0,2.963,8,3.0,0.00084,0.0431,0.01724
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,8.0,0.0,0.977,8,3.0,0.00044,0.01724,0.00862
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,mean,0.4286,,56,3.0,0.00041,,
CMU_137_137_08_poses_120_jpos,0.0,0.25,2.795,8,3.0,3e-05,0.00431,0.00431
CMU_137_137_08_poses_120_jpos,1.0,0.625,2.523,8,3.0,6e-05,0.00431,0.0
CMU_137_137_08_poses_120_jpos,2.0,0.0,0.718,8,3.0,0.00109,0.02155,0.01724
CMU_137_137_08_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00069,0.03017,0.0
CMU_137_137_08_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_137_137_08_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0004,0.03017,0.0
CMU_137_137_08_poses_120_jpos,8.0,0.75,2.535,8,3.0,0.00014,0.01293,0.00862
CMU_137_137_08_poses_120_jpos,mean,0.6607,,56,3.0,0.00034,,
CMU_83_83_16_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_16_poses_120_jpos,1.0,1.0,3.0,8,3.0,9e-05,0.00862,0.0
CMU_83_83_16_poses_120_jpos,2.0,1.0,2.26,8,2.26,0.00019,0.02155,0.02155
CMU_83_83_16_poses_120_jpos,3.0,1.0,1.26,8,1.26,7e-05,0.00431,0.00431
CMU_83_83_16_poses_120_jpos,4.0,1.0,0.26,8,0.26,0.00133,0.01724,0.01724
CMU_83_83_16_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
CMU_83_83_16_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_83_83_16_poses_120_jpos,mean,1.0,,56,3.0,0.00209,,
CMU_144_144_17_poses_120_jpos,0.0,1.0,3.0,8,3.0,6e-05,0.00862,0.0
CMU_144_144_17_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00014,0.00862,0.0
CMU_144_144_17_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_144_144_17_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_144_144_17_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00198,0.03879,0.0
CMU_144_144_17_poses_120_jpos,6.0,0.75,2.568,8,3.0,0.00081,0.02155,0.00862
CMU_144_144_17_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_144_144_17_poses_120_jpos,mean,0.9643,,56,3.0,0.00043,,
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,0.0,0.0,2.39,8,3.0,0.00047,0.03017,0.01724
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,1.0,0.0,1.35,8,3.0,0.00327,0.04741,0.01724
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,2.0,0.0,0.257,8,3.0,0.00174,0.01724,0.00431
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,3.0,0.0,0.252,8,2.7,0.00662,0.06466,0.01724
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,4.0,1.0,1.7,8,1.7,0.00015,0.01293,0.01293
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.0
