clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_122_122_09_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
CMU_122_122_09_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_122_122_09_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.01078,0.02155,0.02155
CMU_122_122_09_poses_120_jpos,mean,0.9286,,56,3.0,0.00376,,
KIT_317_go_over_beam08_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_317_go_over_beam08_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_317_go_over_beam08_poses_100_jpos,2.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
KIT_317_go_over_beam08_poses_100_jpos,3.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
KIT_317_go_over_beam08_poses_100_jpos,4.0,1.0,2.18,8,2.18,8e-05,0.00862,0.00862
KIT_317_go_over_beam08_poses_100_jpos,6.0,1.0,0.18,8,0.18,0.00096,0.00862,0.00862
KIT_317_go_over_beam08_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
KIT_317_go_over_beam08_poses_100_jpos,mean,1.0,,56,3.0,0.00109,,
KIT_513_seesaw_up08_poses_100_jpos,0.0,0.75,2.733,8,3.0,0.0,0.0,0.0
KIT_513_seesaw_up08_poses_100_jpos,1.0,0.75,2.477,8,3.0,0.0,0.0,0.0
KIT_513_seesaw_up08_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.00026,0.01293,0.0
KIT_513_seesaw_up08_poses_100_jpos,3.0,1.0,3.0,8,3.0,0.00072,0.02586,0.0
KIT_513_seesaw_up08_poses_100_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_513_seesaw_up08_poses_100_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_513_seesaw_up08_poses_100_jpos,8.0,1.0,2.24,8,2.24,8e-05,0.00862,0.00862
KIT_513_seesaw_up08_poses_100_jpos,mean,0.9286,,56,3.0,0.00015,,
KIT_317_go_over_beam06_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_317_go_over_beam06_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0004,0.02155,0.0
KIT_317_go_over_beam06_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_317_go_over_beam06_poses_100_jpos,3.0,1.0,2.84,8,2.84,9e-05,0.01293,0.01293
KIT_317_go_over_beam06_poses_100_jpos,4.0,1.0,1.82,8,1.82,9e-05,0.00431,0.0
KIT_317_go_over_beam06_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
KIT_317_go_over_beam06_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
KIT_317_go_over_beam06_poses_100_jpos,mean,1.0,,56,3.0,0.00039,,
KIT_513_seesaw_down09_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_513_seesaw_down09_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_513_seesaw_down09_poses_100_jpos,2.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
KIT_513_seesaw_down09_poses_100_jpos,3.0,1.0,3.0,8,3.0,0.00029,0.00431,0.0
KIT_513_seesaw_down09_poses_100_jpos,4.0,1.0,2.26,8,2.26,0.00019,0.00862,0.00431
KIT_513_seesaw_down09_poses_100_jpos,6.0,1.0,0.26,8,0.26,0.0,0.0,0.0
KIT_513_seesaw_down09_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
KIT_513_seesaw_down09_poses_100_jpos,mean,1.0,,56,3.0,0.001,,
KIT_3_kick_high_right03_poses_100_jpos,0.0,0.0,1.212,8,3.0,0.00021,0.01293,0.01293
