clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,1.0,0.0,0.17,8,1.58,0.00048,0.00431,0.00431
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,2.0,1.0,0.58,8,0.58,0.00089,0.02586,0.02586
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,mean,0.7143,,56,3.0,0.00241,,
CMU_120_120_21_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.00032,0.03879,0.0
CMU_120_120_21_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00032,0.0431,0.0
CMU_120_120_21_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_120_120_21_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.00017,0.00862,0.0
CMU_120_120_21_poses_120_jpos,mean,1.0,,56,3.0,0.00012,,
KIT_183_walking_run02_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,2.0,1.0,2.2,8,2.2,0.00239,0.0431,0.03448
KIT_183_walking_run02_poses_100_jpos,3.0,1.0,1.18,8,1.18,0.00066,0.01724,0.0
KIT_183_walking_run02_poses_100_jpos,4.0,1.0,0.18,8,0.18,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
KIT_183_walking_run02_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
KIT_183_walking_run02_poses_100_jpos,mean,1.0,,56,3.0,0.00074,,
CMU_18_19_Justin_18_15_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00023,0.02155,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00034,0.01724,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,8.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_18_19_Justin_18_15_poses_120_jpos,mean,1.0,,56,3.0,9e-05,,
CMU_02_02_08_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,2.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_02_02_08_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_02_02_08_poses_120_jpos,8.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_02_02_08_poses_120_jpos,mean,1.0,,56,3.0,1e-05,,
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,3e-05,0.00431,0.00431
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00069,0.03017,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00049,0.02155,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0006,0.03017,0.0
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,8.0,0.75,2.65,8,3.0,0.00129,0.02586,0.00431
HUMAN4D_Subject3_Medhi_RGB_TalkingWalking_S3_01_poses_120_jpos,mean,0.9643,,56,3.0,0.00044,,
CMU_83_83_15_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_15_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_15_poses_120_jpos,2.0,1.0,2.34,8,2.34,0.0,0.0,0.0
CMU_83_83_15_poses_120_jpos,3.0,1.0,1.36,8,1.36,0.00051,0.03448,0.03448
CMU_83_83_15_poses_120_jpos,4.0,1.0,0.36,8,0.36,0.00263,0.04741,0.04741
CMU_83_83_15_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
CMU_83_83_15_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.01078,0.02155,0.02155
CMU_83_83_15_poses_120_jpos,mean,1.0,,56,3.0,0.00199,,
CMU_83_83_34_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_34_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_34_poses_120_jpos,2.0,0.625,2.725,8,3.0,0.00023,0.01724,0.00431
CMU_83_83_34_poses_120_jpos,3.0,0.75,2.76,8,3.0,0.00038,0.02586,0.00862
CMU_83_83_34_poses_120_jpos,4.0,0.875,2.862,8,3.0,0.00048,0.01724,0.00431
CMU_83_83_34_poses_120_jpos,6.0,1.0,2.06,8,2.06,0.00113,0.03448,0.00431
CMU_83_83_34_poses_120_jpos,8.0,1.0,0.06,8,0.06,0.00144,0.00431,0.00431
CMU_83_83_34_poses_120_jpos,mean,0.8929,,56,3.0,0.00052,,
KIT_183_walking_run07_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_183_walking_run07_poses_100_jpos,1.0,0.875,2.737,8,2.82,0.00078,0.02586,0.01293
KIT_183_walking_run07_poses_100_jpos,2.0,1.0,1.82,8,1.82,0.00033,0.02155,0.01724
KIT_183_walking_run07_poses_100_jpos,3.0,1.0,0.82,8,0.82,0.00084,0.03448,0.03448
KIT_183_walking_run07_poses_100_jpos,4.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_183_walking_run07_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
KIT_183_walking_run07_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_183_walking_run07_poses_100_jpos,mean,0.9821,,56,3.0,0.00243,,
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,0.0,0.5,1.715,8,2.12,0.00285,0.03017,0.01293
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,1.0,1.0,1.14,8,1.14,0.00575,0.06897,0.05603
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,2.0,1.0,0.14,8,0.14,0.00554,0.03879,0.03879
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.01724,0.03448,0.03448
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
SSM_synced_20161014_50033_ATUSquat_sync_poses_120_jpos,mean,0.9286,,56,3.0,0.00756,,
CMU_54_54_21_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,1.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_54_54_21_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00046,0.02586,0.0
CMU_54_54_21_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_54_54_21_poses_120_jpos,mean,1.0,,56,3.0,7e-05,,
CMU_136_136_06_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_136_136_06_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_136_136_06_poses_120_jpos,2.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_136_136_06_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00132,0.03448,0.0
CMU_136_136_06_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00057,0.02155,0.0
CMU_136_136_06_poses_120_jpos,6.0,1.0,1.86,8,1.86,0.0013,0.03879,0.02586
CMU_136_136_06_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
CMU_136_136_06_poses_120_jpos,mean,1.0,,56,3.0,0.00138,,
CMU_114_114_06_poses_120_jpos,0.0,0.0,0.308,8,3.0,0.00292,0.0431,0.0431
CMU_114_114_06_poses_120_jpos,1.0,0.0,0.337,8,3.0,0.00127,0.02155,0.02155
CMU_114_114_06_poses_120_jpos,2.0,0.0,0.365,8,3.0,0.00096,0.01724,0.01724
CMU_114_114_06_poses_120_jpos,3.0,0.125,0.76,8,3.0,0.00324,0.03879,0.01293
CMU_114_114_06_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_114_114_06_poses_120_jpos,6.0,1.0,2.52,8,2.52,0.00031,0.03448,0.03017
CMU_114_114_06_poses_120_jpos,8.0,1.0,0.52,8,0.52,0.00116,0.02155,0.01293
CMU_114_114_06_poses_120_jpos,mean,0.4464,,56,3.0,0.00141,,
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,0.0,0.0,2.44,8,3.0,7e-05,0.00862,0.0
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,1.0,0.0,1.44,8,3.0,0.00024,0.01724,0.01724
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,2.0,0.0,0.477,8,3.0,0.0007,0.01724,0.01724
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,3.0,0.0,0.18,8,3.0,0.00147,0.01293,0.01293
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,4.0,0.0,0.745,8,2.84,0.00075,0.03017,0.02586
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,6.0,1.0,0.84,8,0.84,0.00021,0.00862,0.00862
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_17_F_MoSh_Subject_17_F_14_poses_120_jpos,mean,0.2857,,56,3.0,0.00049,,
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,1.0,1.0,2.7,8,2.7,0.00019,0.02155,0.02155
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,2.0,1.0,1.7,8,1.7,0.00056,0.02586,0.02155
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,3.0,1.0,0.7,8,0.7,0.00074,0.02586,0.02586
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
BMLmovi_Subject_41_F_MoSh_Subject_41_F_16_poses_120_jpos,mean,1.0,,56,3.0,0.00175,,
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00181,0.03017,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0019,0.02586,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0033,0.03879,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00023,0.01724,0.0
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,6.0,0.0,1.675,8,3.0,5e-05,0.00431,0.00431
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,8.0,0.0,0.212,8,3.0,0.00251,0.02155,0.02155
HUMAN4D_Subject4_Carine_RGB_BasketBall_S4_01_poses_120_jpos,mean,0.7143,,56,3.0,0.0014,,
CMU_114_114_09_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_114_114_09_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_114_114_09_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00011,0.00862,0.0
CMU_114_114_09_poses_120_jpos,3.0,0.875,2.955,8,3.0,0.00076,0.03017,0.0
CMU_114_114_09_poses_120_jpos,4.0,0.75,2.665,8,3.0,0.00016,0.01293,0.01293
CMU_114_114_09_poses_120_jpos,6.0,0.75,2.89,8,3.0,0.00082,0.02586,0.00431
CMU_114_114_09_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0004,0.02155,0.0
CMU_114_114_09_poses_120_jpos,mean,0.9107,,56,3.0,0.00032,,
CMU_07_07_01_poses_120_jpos,0.0,1.0,2.64,8,2.64,0.00026,0.03448,0.02586
CMU_07_07_01_poses_120_jpos,1.0,1.0,1.64,8,1.64,0.00037,0.03017,0.02155
CMU_07_07_01_poses_120_jpos,2.0,1.0,0.64,8,0.64,0.00027,0.00862,0.00862
CMU_07_07_01_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
CMU_07_07_01_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
CMU_07_07_01_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_07_07_01_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
CMU_07_07_01_poses_120_jpos,mean,1.0,,56,3.0,0.00259,,
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,0.0,0.0,1.128,8,3.0,0.00031,0.01724,0.01724
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,1.0,0.0,0.145,8,3.0,0.00185,0.01293,0.01293
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,2.0,1.0,2.74,8,2.74,0.00031,0.0431,0.0431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,3.0,1.0,1.74,8,1.74,0.00045,0.03879,0.03879
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,4.0,1.0,0.74,8,0.74,0.00105,0.03448,0.03017
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,mean,0.7143,,56,3.0,0.00118,,
CMU_122_122_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_122_122_01_poses_120_jpos,3.0,1.0,2.28,8,2.28,0.00042,0.0431,0.03879
CMU_122_122_01_poses_120_jpos,4.0,1.0,1.28,8,1.28,0.00061,0.03879,0.03879
CMU_122_122_01_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
CMU_122_122_01_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
CMU_122_122_01_poses_120_jpos,mean,1.0,,56,3.0,0.00138,,
CMU_139_139_15_poses_60_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,3.0,1.0,3.0,8,3.0,0.00017,0.01293,0.0
CMU_139_139_15_poses_60_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,6.0,1.0,3.0,8,3.0,0.00043,0.02586,0.0
CMU_139_139_15_poses_60_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_139_139_15_poses_60_jpos,mean,1.0,,56,3.0,9e-05,,
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.00014,0.01293,0.0
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,1.0,1.0,3.0,8,3.0,9e-05,0.00862,0.0
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,2.0,0.375,2.532,8,3.0,0.00141,0.02586,0.00862
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,3.0,0.0,1.287,8,3.0,0.0016,0.03448,0.01724
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,4.0,0.0,0.16,8,3.0,0.00373,0.03017,0.02155
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.00078,0.03448,0.01293
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.00011,0.00431,0.0
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,mean,0.625,,56,3.0,0.00112,,
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00011,0.00862,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,4.0,1.0,3.0,8,3.0,9e-05,0.00862,0.0
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,6.0,0.625,2.65,8,3.0,0.00054,0.01724,0.00431
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,8.0,0.75,2.608,8,3.0,0.00431,0.06897,0.00862
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,mean,0.9107,,56,3.0,0.00072,,
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,0.0,0.0,2.36,8,3.0,0.00026,0.02155,0.00862
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,1.0,0.0,1.317,8,3.0,0.00053,0.00862,0.00431
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,2.0,0.0,0.555,8,3.0,0.00142,0.02155,0.01724
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,3.0,0.0,0.157,8,3.0,0.00054,0.00431,0.00431
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,6.0,1.0,2.56,8,2.56,0.00017,0.02155,0.02155
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,8.0,1.0,0.56,8,0.56,0.00123,0.03017,0.03017
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,mean,0.4286,,56,3.0,0.00059,,
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,1.0,0.875,2.875,8,3.0,9e-05,0.00431,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,2.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,3.0,0.75,2.93,8,3.0,0.00047,0.01724,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00049,0.01724,0.0
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,6.0,0.0,1.96,8,3.0,4e-05,0.00431,0.00431
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,8.0,0.0,0.162,8,3.0,0.00199,0.01293,0.01293
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,mean,0.6607,,56,3.0,0.00045,,
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,1.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,2.0,0.875,2.952,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,3.0,0.625,2.508,8,3.0,0.00011,0.00862,0.00431
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,4.0,0.0,0.608,8,3.0,0.00086,0.02586,0.02586
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,6.0,0.875,2.983,8,3.0,3e-05,0.00431,0.0
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,8.0,0.375,1.648,8,3.0,0.00083,0.03017,0.02586
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,mean,0.6786,,56,3.0,0.00027,,
CMU_137_137_08_poses_120_jpos,0.0,0.0,2.65,8,3.0,7e-05,0.00862,0.00862
CMU_137_137_08_poses_120_jpos,1.0,0.0,1.66,8,3.0,0.0002,0.01724,0.01724
CMU_137_137_08_poses_120_jpos,2.0,0.0,0.69,8,3.0,0.00061,0.02155,0.02155
CMU_137_137_08_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.0006,0.03448,0.0
CMU_137_137_08_poses_120_jpos,4.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_137_137_08_poses_120_jpos,6.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
CMU_137_137_08_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.00057,0.03017,0.0
CMU_137_137_08_poses_120_jpos,mean,0.5714,,56,3.0,0.0003,,
CMU_83_83_16_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_16_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_83_83_16_poses_120_jpos,2.0,1.0,2.26,8,2.26,4e-05,0.00431,0.00431
CMU_83_83_16_poses_120_jpos,3.0,1.0,1.26,8,1.26,0.00027,0.01724,0.01724
CMU_83_83_16_poses_120_jpos,4.0,1.0,0.26,8,0.26,0.00232,0.03017,0.03017
CMU_83_83_16_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
CMU_83_83_16_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
CMU_83_83_16_poses_120_jpos,mean,1.0,,56,3.0,0.00068,,
CMU_144_144_17_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.00057,0.02586,0.0
CMU_144_144_17_poses_120_jpos,1.0,1.0,3.0,8,3.0,9e-05,0.00431,0.0
CMU_144_144_17_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00014,0.00431,0.0
CMU_144_144_17_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00023,0.01293,0.0
CMU_144_144_17_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00195,0.03017,0.0
CMU_144_144_17_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.00057,0.01293,0.0
CMU_144_144_17_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_144_144_17_poses_120_jpos,mean,1.0,,56,3.0,0.00051,,
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,0.0,0.0,1.755,8,3.0,0.00015,0.01293,0.01293
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,1.0,0.0,0.75,8,3.0,0.00057,0.01724,0.01724
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,2.0,0.0,0.257,8,3.0,0.0033,0.03448,0.02155
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,3.0,0.0,0.24,8,2.7,0.00555,0.05603,0.00862
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,4.0,1.0,1.7,8,1.7,0.00066,0.03448,0.03017
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.0,0.0,0.0
