clip,condition_id,full_window,horizon_steps,phase,replicate,start_frame,world_id,actual_window_s,success,survival_s,termination_causes,effort_sat_mean,effort_sat_peak,effort_sat_terminal,absolute_mechanical_work_per_actuator_j,action_delta_mean_per_step,joint_limit_exposure,foot_contact_fraction,contacting_ankle_link_speed_mean_mps,foot_penetration_mean_m,foot_contact_switch_rate_hz,body_acceleration_error_mean_mps2,body_jerk_error_mean_mps3,error_anchor_pos_mean,error_anchor_pos_terminal,error_anchor_rot_mean,error_anchor_rot_terminal,error_anchor_lin_vel_mean,error_anchor_lin_vel_terminal,error_anchor_ang_vel_mean,error_anchor_ang_vel_terminal,error_body_pos_mean,error_body_pos_terminal,error_body_rot_mean,error_body_rot_terminal,error_body_lin_vel_mean,error_body_lin_vel_terminal,error_body_ang_vel_mean,error_body_ang_vel_terminal,error_joint_pos_mean,error_joint_pos_terminal,error_joint_vel_mean,error_joint_vel_terminal,common_anchor_position_error_m_mean,common_anchor_orientation_error_rad_mean,common_root_relative_mpkpe_m_mean,common_body_orientation_error_rad_mean,common_root_relative_velocity_error_mps_mean,common_joint_position_error_rad_mean,common_joint_velocity_error_rps_mean,active_to_common_root_relative_mpkpe_m_mean,active_to_common_body_orientation_error_rad_mean,active_to_common_root_relative_velocity_error_mps_mean,common_body_acceleration_error_mps2_mean,common_body_jerk_error_mps3_mean
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r0,True,150,0.0,0,0,0,3.0,1,3.0,,0.0,0.0,0.0,7.431351661682129,0.09695957601070404,0.001609195489436388,0.9666666388511658,0.10095837712287903,0.0013567957794293761,1.0067113637924194,4.881171703338623,222.32501220703125,0.1373838186264038,0.21749114990234375,0.18698173761367798,0.29351767897605896,0.2271670252084732,0.31737008690834045,0.6075194478034973,0.5569452047348022,0.09797390550374985,0.1017640009522438,0.4416300058364868,0.4435485005378723,0.27503207325935364,0.297635018825531,1.1896756887435913,1.4097524881362915,1.9962536096572876,2.4593873023986816,4.465701580047607,4.333395004272461,0.1379331350326538,0.1858634650707245,0.08810964226722717,0.4337030053138733,0.2235313355922699,0.27070415019989014,0.6312757134437561,0.0,0.0,0.0,4.881171703338623,222.32501220703125
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r1,True,150,0.0,1,0,1,3.0,1,3.0,,0.0,0.0,0.0,6.912710189819336,0.07969280332326889,0.001609195489436388,0.9666666388511658,0.07734522968530655,0.001218418125063181,1.3422818183898926,3.813649892807007,185.7499542236328,0.13730348646640778,0.19546228647232056,0.15743879973888397,0.27542105317115784,0.19634389877319336,0.38672196865081787,0.49600493907928467,1.1202247142791748,0.10293078422546387,0.0978262647986412,0.46355345845222473,0.45580628514289856,0.24820749461650848,0.31131288409233093,1.0746980905532837,2.06343412399292,2.0402090549468994,2.5190134048461914,3.9504072666168213,6.273733139038086,0.13815762102603912,0.1560852825641632,0.09382827579975128,0.4528522789478302,0.2002897411584854,0.2808525562286377,0.5474461317062378,0.0,0.0,0.0,3.813649892807007,185.7499542236328
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r2,True,150,0.0,2,0,2,3.0,1,3.0,,0.0,0.0,0.0,7.6397175788879395,0.09157884865999222,0.0013793103862553835,0.9733333587646484,0.09140944480895996,0.0015310269081965089,0.6711409091949463,4.572563171386719,214.7427215576172,0.14504827558994293,0.18075630068778992,0.18450608849525452,0.2933405339717865,0.2050052136182785,0.2154645472764969,0.5625734925270081,0.9972365498542786,0.10184068977832794,0.100892074406147,0.45862680673599243,0.4476424753665924,0.26641541719436646,0.32960399985313416,1.2059746980667114,1.745651364326477,2.026338577270508,2.4514405727386475,4.61241340637207,4.862952709197998,0.14590038359165192,0.18348130583763123,0.09288519620895386,0.4500439465045929,0.2217126190662384,0.27659356594085693,0.6328970789909363,0.0,0.0,0.0,4.572563171386719,214.7427215576172
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r3,True,150,0.0,3,0,3,3.0,1,3.0,,0.0,0.0,0.0,7.309521198272705,0.08954077959060669,0.0,0.9666666388511658,0.094159796833992,0.0012243468081578612,1.3422818183898926,4.408951759338379,211.84539794921875,0.11816776543855667,0.19055424630641937,0.17919474840164185,0.25217851996421814,0.20908749103546143,0.44404980540275574,0.5455341935157776,1.1776262521743774,0.09888213127851486,0.08810799568891525,0.4520730972290039,0.4184327721595764,0.2650347948074341,0.34044381976127625,1.2207111120224,2.082204580307007,2.019073009490967,2.3594226837158203,4.443434238433838,4.7553019523620605,0.11893563717603683,0.17804160714149475,0.0896780863404274,0.44357848167419434,0.22043250501155853,0.27518659830093384,0.6130352020263672,0.0,0.0,0.0,4.408951759338379,211.84539794921875
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r0,True,150,0.1685823754789272,0,44,4,3.0,1,3.0,,0.0018390804762020707,0.03448275849223137,0.0,17.568838119506836,0.19056209921836853,0.010804593563079834,0.8566666841506958,0.28431999683380127,0.0036382274702191353,4.697986602783203,9.391214370727539,445.49066162109375,0.4112105667591095,0.47246310114860535,0.15735949575901031,0.24858300387859344,0.4175665080547333,0.4827475845813751,0.8393358588218689,1.4704198837280273,0.10450677573680878,0.0949457585811615,0.547278881072998,0.7073262333869934,0.5164893269538879,0.6601051688194275,2.3591623306274414,2.1110668182373047,2.2298572063446045,2.5847227573394775,9.06078815460205,8.750170707702637,0.4105544686317444,0.15781621634960175,0.09358558803796768,0.5339813828468323,0.3579385578632355,0.31028762459754944,1.1791645288467407,0.0,0.0,0.0,9.391214370727539,445.49066162109375
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r1,True,150,0.1685823754789272,1,44,5,3.0,1,3.0,,0.00022988505952525884,0.03448275849223137,0.0,13.309586524963379,0.15398938953876495,0.011264363303780556,0.9233333468437195,0.17896148562431335,0.0025834462139755487,3.691275119781494,7.681733131408691,339.6760559082031,0.2549828886985779,0.2641192376613617,0.18038733303546906,0.3026268780231476,0.29096874594688416,0.30624911189079285,0.832338809967041,1.4601049423217773,0.10844279080629349,0.11486808210611343,0.5322296023368835,0.685774564743042,0.37320753931999207,0.5043496489524841,1.9430429935455322,2.5718045234680176,2.248131275177002,2.651500701904297,7.276246547698975,11.694794654846191,0.254744291305542,0.18076476454734802,0.10201955586671829,0.5269559025764465,0.3142958879470825,0.3081222474575043,0.9903709888458252,0.0,0.0,0.0,7.681733131408691,339.6760559082031
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r2,True,150,0.1685823754789272,2,44,6,3.0,1,3.0,,0.0004597701190505177,0.03448275849223137,0.0,14.532973289489746,0.15999804437160492,0.00873563066124916,0.903333306312561,0.19645929336547852,0.0026371758431196213,3.3557047843933105,8.228331565856934,366.0662536621094,0.2994650900363922,0.2752668857574463,0.1696375161409378,0.2579616904258728,0.3463499844074249,0.28813689947128296,0.8787242770195007,1.2619050741195679,0.10534445941448212,0.10001704096794128,0.5311548113822937,0.6698418259620667,0.4269537329673767,0.59464430809021,2.060173988342285,2.3316588401794434,2.2300734519958496,2.5912845134735107,7.629848003387451,10.125097274780273,0.2991105318069458,0.1688670814037323,0.09773065149784088,0.5211357474327087,0.3251245319843292,0.30885785818099976,1.0388511419296265,0.0,0.0,0.0,8.228331565856934,366.0662536621094
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r3,True,150,0.1685823754789272,3,44,7,3.0,1,3.0,,0.0009195402381010354,0.03448275849223137,0.0,15.473368644714355,0.16633011400699615,0.0085057457908988,0.8899999856948853,0.2775826156139374,0.003515050048008561,3.691275119781494,8.466025352478027,408.24481201171875,0.35618191957473755,0.3190475106239319,0.16936758160591125,0.23690330982208252,0.37871527671813965,0.36677584052085876,0.8336363434791565,1.3983606100082397,0.10504784435033798,0.09096413105726242,0.5402015447616577,0.6638863682746887,0.4735814929008484,0.6427011489868164,2.2846262454986572,2.233916997909546,2.239861011505127,2.5785014629364014,8.427181243896484,9.512340545654297,0.35573476552963257,0.16881617903709412,0.09538976103067398,0.5283329486846924,0.34286779165267944,0.3102637231349945,1.1091395616531372,0.0,0.0,0.0,8.466025352478027,408.24481201171875
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r0,True,150,0.3333333333333333,0,87,8,3.0,0,1.7,ee_body_pos,0.0020283975172787905,0.06896551698446274,0.0,15.063727378845215,0.20691105723381042,0.01582149975001812,0.8294117450714111,0.16302992403507233,0.0029322700574994087,2.9761905670166016,9.090192794799805,389.9710998535156,0.18684284389019012,0.5880941152572632,0.2246149629354477,0.5389015078544617,0.4200330376625061,1.8339121341705322,1.195481300354004,3.992938995361328,0.11378318816423416,0.32388368248939514,0.5168801546096802,1.0185127258300781,0.5455374717712402,1.8478217124938965,2.50468373298645,5.8796305656433105,2.1416382789611816,2.682342529296875,10.141300201416016,23.02892303466797,0.18687936663627625,0.22026386857032776,0.10358896851539612,0.5084726214408875,0.4134344756603241,0.3023913502693176,1.2497621774673462,0.0,0.0,0.0,9.090192794799805,389.9710998535156
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r1,True,150,0.3333333333333333,1,87,9,3.0,0,1.58,ee_body_pos,0.003928415477275848,0.06896551698446274,0.0,16.197168350219727,0.24766205251216888,0.02749890275299549,0.8037974834442139,0.20326493680477142,0.0032165786251425743,4.487179756164551,11.34526538848877,508.78314208984375,0.2016853392124176,0.6517611742019653,0.20762397348880768,0.3069261908531189,0.4991842210292816,1.8432955741882324,1.408013939857483,5.801666259765625,0.12166067957878113,0.2837175726890564,0.5304716229438782,1.141247034072876,0.6193167567253113,1.8192551136016846,2.9679174423217773,6.7617082595825195,2.1969974040985107,2.811647891998291,11.784862518310547,23.20659065246582,0.20190152525901794,0.2039434164762497,0.11263728141784668,0.5285382866859436,0.4702482521533966,0.31138503551483154,1.4263097047805786,0.0,0.0,0.0,11.34526538848877,508.78314208984375
