clip,condition_id,full_window,horizon_steps,phase,replicate,start_frame,world_id,actual_window_s,success,survival_s,termination_causes,effort_sat_mean,effort_sat_peak,effort_sat_terminal,absolute_mechanical_work_per_actuator_j,action_delta_mean_per_step,joint_limit_exposure,foot_contact_fraction,contacting_ankle_link_speed_mean_mps,foot_penetration_mean_m,foot_contact_switch_rate_hz,body_acceleration_error_mean_mps2,body_jerk_error_mean_mps3,error_anchor_pos_mean,error_anchor_pos_terminal,error_anchor_rot_mean,error_anchor_rot_terminal,error_anchor_lin_vel_mean,error_anchor_lin_vel_terminal,error_anchor_ang_vel_mean,error_anchor_ang_vel_terminal,error_body_pos_mean,error_body_pos_terminal,error_body_rot_mean,error_body_rot_terminal,error_body_lin_vel_mean,error_body_lin_vel_terminal,error_body_ang_vel_mean,error_body_ang_vel_terminal,error_joint_pos_mean,error_joint_pos_terminal,error_joint_vel_mean,error_joint_vel_terminal,common_anchor_position_error_m_mean,common_anchor_orientation_error_rad_mean,common_root_relative_mpkpe_m_mean,common_body_orientation_error_rad_mean,common_root_relative_velocity_error_mps_mean,common_joint_position_error_rad_mean,common_joint_velocity_error_rps_mean,active_to_common_root_relative_mpkpe_m_mean,active_to_common_body_orientation_error_rad_mean,active_to_common_root_relative_velocity_error_mps_mean,common_body_acceleration_error_mps2_mean,common_body_jerk_error_mps3_mean
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r0,True,150,0.0,0,0,0,3.0,1,3.0,,0.0,0.0,0.0,5.375211715698242,0.05805303528904915,0.0,0.9800000190734863,0.052706483751535416,0.0009448618511669338,0.33557045459747314,2.6869451999664307,127.67538452148438,0.10896077752113342,0.19445708394050598,0.1672273874282837,0.25845372676849365,0.16361115872859955,0.3620036542415619,0.43625539541244507,0.5234698057174683,0.0987841784954071,0.10345595329999924,0.4498482644557953,0.40092894434928894,0.2117394059896469,0.2534608542919159,0.9846810102462769,1.5873665809631348,1.5909637212753296,1.8819327354431152,3.254859685897827,4.795952320098877,0.1097886934876442,0.16921497881412506,0.0851430892944336,0.4505102038383484,0.18176628649234772,0.22324877977371216,0.4491305947303772,0.0,0.0,0.0,2.6869451999664307,127.67538452148438
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r1,True,150,0.0,1,0,1,3.0,1,3.0,,0.0,0.0,0.0,6.697056293487549,0.06888770312070847,0.0,0.9700000286102295,0.06753203272819519,0.0008210823289118707,0.6711409091949463,3.420222043991089,161.20787048339844,0.10114801675081253,0.16444140672683716,0.13687047362327576,0.22957271337509155,0.17366833984851837,0.41954872012138367,0.46957823634147644,0.5814255475997925,0.09526043385267258,0.09122150391340256,0.43022415041923523,0.37952667474746704,0.22139883041381836,0.27916306257247925,1.0887662172317505,1.4289382696151733,1.5812816619873047,1.839154839515686,3.691016435623169,5.888687610626221,0.10197096318006516,0.13830016553401947,0.08094590902328491,0.428077757358551,0.18931840360164642,0.22370363771915436,0.513239324092865,0.0,0.0,0.0,3.420222043991089,161.20787048339844
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r2,True,150,0.0,2,0,2,3.0,1,3.0,,0.0,0.0,0.0,5.369596481323242,0.05646691471338272,0.0,0.9766666889190674,0.04208569973707199,0.0006838261615484953,0.33557045459747314,2.739250421524048,137.90316772460938,0.12421371787786484,0.20226609706878662,0.16785061359405518,0.2431691586971283,0.13492988049983978,0.27540603280067444,0.42435377836227417,0.7956864237785339,0.09692726284265518,0.09354446083307266,0.4360976219177246,0.3712790608406067,0.19656187295913696,0.33990129828453064,0.9701104760169983,1.4436907768249512,1.5777866840362549,1.7436209917068481,3.1952855587005615,4.940733432769775,0.12532249093055725,0.16951408982276917,0.08198124915361404,0.4334110617637634,0.16966867446899414,0.22267529368400574,0.4352594017982483,0.0,0.0,0.0,2.739250421524048,137.90316772460938
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r3,True,150,0.0,3,0,3,3.0,1,3.0,,0.0,0.0,0.0,5.8643693923950195,0.06371605396270752,0.0,0.9766666889190674,0.06120578199625015,0.0006720357341691852,0.6711409091949463,3.1623198986053467,153.548583984375,0.09700373560190201,0.15824976563453674,0.1706038862466812,0.2315116971731186,0.16848954558372498,0.38683173060417175,0.4246453046798706,0.8688235282897949,0.0955914855003357,0.09461098164319992,0.4291243553161621,0.37497326731681824,0.21516241133213043,0.3136694133281708,1.0579150915145874,2.201420783996582,1.5538135766983032,1.7926512956619263,3.4986677169799805,8.64069938659668,0.09768605977296829,0.17131555080413818,0.08050138503313065,0.4246678352355957,0.18798242509365082,0.2176499366760254,0.48426029086112976,0.0,0.0,0.0,3.1623198986053467,153.548583984375
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r0,True,150,0.1685823754789272,0,44,4,3.0,1,3.0,,0.0,0.0,0.0,7.496531963348389,0.07246791571378708,0.0018390804762020707,0.9700000286102295,0.07791560143232346,0.000978193012997508,0.6711409091949463,3.4497640132904053,151.4793701171875,0.09071368724107742,0.07719531655311584,0.1698545515537262,0.23061354458332062,0.20006422698497772,0.42774727940559387,0.5046757459640503,0.391819030046463,0.09842029958963394,0.10599374026060104,0.43969962000846863,0.5727739334106445,0.2723483741283417,0.5242223739624023,1.338484287261963,2.79392409324646,1.7354010343551636,1.7598445415496826,4.40435266494751,10.249015808105469,0.09093979001045227,0.17114461958408356,0.09313249588012695,0.48035091161727905,0.22649945318698883,0.24513038992881775,0.6170821785926819,0.0,0.0,0.0,3.4497640132904053,151.4793701171875
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r1,True,150,0.1685823754789272,1,44,5,3.0,1,3.0,,0.0,0.0,0.0,7.492216110229492,0.061984553933143616,0.003678160486742854,0.9766666889190674,0.06115121766924858,0.0008653441909700632,0.33557045459747314,3.0185093879699707,129.43295288085938,0.11003987491130829,0.06007041782140732,0.16434508562088013,0.22594007849693298,0.19824525713920593,0.3978794813156128,0.5060833096504211,0.3956719636917114,0.09587419778108597,0.10624370723962784,0.4410124719142914,0.5807090997695923,0.2650727927684784,0.5183545351028442,1.2625333070755005,2.7835819721221924,1.7594454288482666,1.7614716291427612,4.053473949432373,10.055231094360352,0.1100568100810051,0.16720105707645416,0.08891907334327698,0.47446104884147644,0.2174355536699295,0.25002652406692505,0.5673032402992249,0.0,0.0,0.0,3.0185093879699707,129.43295288085938
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r2,True,150,0.1685823754789272,2,44,6,3.0,1,3.0,,0.0,0.0,0.0,7.951753616333008,0.06874380260705948,0.0020689654629677534,0.9733333587646484,0.057450249791145325,0.0010438235476613045,0.33557045459747314,3.261397361755371,141.45242309570312,0.10658884793519974,0.054670386016368866,0.16534602642059326,0.17586389183998108,0.19655245542526245,0.4361855387687683,0.5459222197532654,0.4152279496192932,0.08940117806196213,0.10096126049757004,0.40679270029067993,0.5692318081855774,0.26905426383018494,0.5337643623352051,1.2949811220169067,2.6890714168548584,1.6580499410629272,1.7607877254486084,4.211979866027832,9.888891220092773,0.10662054270505905,0.16554021835327148,0.07963770627975464,0.4281882345676422,0.22349673509597778,0.2354307323694229,0.5960798263549805,0.0,0.0,0.0,3.261397361755371,141.45242309570312
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r3,True,150,0.1685823754789272,3,44,7,3.0,1,3.0,,0.0,0.0,0.0,6.715039253234863,0.0651981458067894,0.00022988505952525884,0.9766666889190674,0.062017738819122314,0.001594588509760797,0.33557045459747314,3.088491439819336,144.97869873046875,0.08746844530105591,0.08070261776447296,0.17383715510368347,0.22915370762348175,0.172426238656044,0.4527098536491394,0.49363163113594055,0.44230881333351135,0.08692474663257599,0.09881917387247086,0.39389660954475403,0.5575005412101746,0.2485457807779312,0.5332613587379456,1.259085774421692,2.6702990531921387,1.60413658618927,1.720215082168579,4.159055709838867,9.79728889465332,0.0876450464129448,0.17290402948856354,0.07629232108592987,0.41112765669822693,0.20736022293567657,0.22622889280319214,0.5770813226699829,0.0,0.0,0.0,3.088491439819336,144.97869873046875
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r0,True,150,0.3333333333333333,0,87,8,3.0,0,2.74,ee_body_pos,0.0,0.0,0.0,13.58599853515625,0.10258588939905167,0.005285678897053003,0.9671533107757568,0.16886946558952332,0.0016250452026724815,1.1029411554336548,5.295129299163818,227.15481567382812,0.09879759699106216,0.2546229064464569,0.22484561800956726,0.33189237117767334,0.24069559574127197,0.29518142342567444,0.9955363273620605,2.8455374240875244,0.09243469685316086,0.15288570523262024,0.4562084972858429,0.776297390460968,0.36375632882118225,0.7804054617881775,2.0084056854248047,6.1083807945251465,1.766793966293335,2.7599117755889893,7.0105743408203125,24.359098434448242,0.10034381598234177,0.22258633375167847,0.07819986343383789,0.46202588081359863,0.31609776616096497,0.2497815638780594,0.9571973085403442,0.0,0.0,0.0,5.295129299163818,227.15481567382812
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r1,True,150,0.3333333333333333,1,87,9,3.0,0,2.68,ee_body_pos,0.00025733403163030744,0.03448275849223137,0.0,17.58238410949707,0.15283098816871643,0.005661347880959511,0.89552241563797,0.22501561045646667,0.002980999182909727,3.007519006729126,8.118387222290039,357.1503601074219,0.20302222669124603,0.3965819180011749,0.20581746101379395,0.48157408833503723,0.3303455114364624,0.5183739066123962,1.2467284202575684,4.037713050842285,0.0952179953455925,0.1633002758026123,0.4917842149734497,0.8313313126564026,0.4699673652648926,0.9699662327766418,2.489413022994995,7.142502784729004,1.8483877182006836,2.8677737712860107,9.182585716247559,24.77470588684082,0.20227736234664917,0.20446953177452087,0.08233197033405304,0.5045259594917297,0.40836432576179504,0.25890693068504333,1.2160671949386597,0.0,0.0,0.0,8.118387222290039,357.1503601074219
