clip,condition_id,full_window,horizon_steps,phase,replicate,start_frame,world_id,actual_window_s,success,survival_s,termination_causes,effort_sat_mean,effort_sat_peak,effort_sat_terminal,absolute_mechanical_work_per_actuator_j,action_delta_mean_per_step,joint_limit_exposure,foot_contact_fraction,contacting_ankle_link_speed_mean_mps,foot_penetration_mean_m,foot_contact_switch_rate_hz,body_acceleration_error_mean_mps2,body_jerk_error_mean_mps3,error_anchor_pos_mean,error_anchor_pos_terminal,error_anchor_rot_mean,error_anchor_rot_terminal,error_anchor_lin_vel_mean,error_anchor_lin_vel_terminal,error_anchor_ang_vel_mean,error_anchor_ang_vel_terminal,error_body_pos_mean,error_body_pos_terminal,error_body_rot_mean,error_body_rot_terminal,error_body_lin_vel_mean,error_body_lin_vel_terminal,error_body_ang_vel_mean,error_body_ang_vel_terminal,error_joint_pos_mean,error_joint_pos_terminal,error_joint_vel_mean,error_joint_vel_terminal,common_anchor_position_error_m_mean,common_anchor_orientation_error_rad_mean,common_root_relative_mpkpe_m_mean,common_body_orientation_error_rad_mean,common_root_relative_velocity_error_mps_mean,common_joint_position_error_rad_mean,common_joint_velocity_error_rps_mean,active_to_common_root_relative_mpkpe_m_mean,active_to_common_body_orientation_error_rad_mean,active_to_common_root_relative_velocity_error_mps_mean,common_body_acceleration_error_mps2_mean,common_body_jerk_error_mps3_mean
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r0,True,150,0.0,0,0,0,3.0,1,3.0,,0.0,0.0,0.0,5.706493377685547,0.058812402188777924,0.003218390280380845,0.9800000190734863,0.04759497568011284,0.001120597356930375,0.33557045459747314,2.475701332092285,126.43037414550781,0.09646967798471451,0.1359691023826599,0.12401755154132843,0.09387671202421188,0.12251725792884827,0.26379692554473877,0.3763348162174225,0.9689204096794128,0.08334200829267502,0.09695199877023697,0.4218901991844177,0.46309950947761536,0.16949978470802307,0.3141978979110718,0.9183648824691772,1.857898235321045,1.6915887594223022,2.0995328426361084,3.1137921810150146,5.465240001678467,0.09733229130506516,0.11808878928422928,0.07124616205692291,0.4051628112792969,0.1440969705581665,0.23725643754005432,0.4369675815105438,0.0,0.0,0.0,2.475701332092285,126.43037414550781
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r1,True,150,0.0,1,0,1,3.0,1,3.0,,0.0032183905132114887,0.06896551698446274,0.0,27.626386642456055,0.25566667318344116,0.004137930925935507,0.7766666412353516,0.2792171537876129,0.004007782321423292,5.033556938171387,12.588957786560059,557.49853515625,0.6614463329315186,1.6131731271743774,0.12922842800617218,0.12148111313581467,0.628949761390686,0.16112574934959412,1.0555118322372437,0.3883136212825775,0.09433569759130478,0.07210376113653183,0.4773598611354828,0.5527298450469971,0.7030603289604187,0.2672055661678314,2.82348895072937,1.5941579341888428,1.7340714931488037,2.0628445148468018,11.55878734588623,5.281931400299072,0.662564218044281,0.12493500858545303,0.08312051743268967,0.4623124599456787,0.4184861183166504,0.24797087907791138,1.467405080795288,0.0,0.0,0.0,12.588957786560059,557.49853515625
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r2,True,150,0.0,2,0,2,3.0,1,3.0,,0.0,0.0,0.0,5.917550563812256,0.06276334822177887,0.003678160486742854,0.9800000190734863,0.05888478085398674,0.0007223079446703196,0.33557045459747314,2.6876912117004395,134.1143798828125,0.09917490184307098,0.12145774066448212,0.1216304749250412,0.09575225412845612,0.12216842919588089,0.23669125139713287,0.3778105676174164,1.1215991973876953,0.08123129606246948,0.09227751195430756,0.4120141267776489,0.45394405722618103,0.17223630845546722,0.3196200430393219,0.9525958299636841,1.7229204177856445,1.6710166931152344,2.0580410957336426,3.280726194381714,5.169836044311523,0.10020188242197037,0.11494870483875275,0.06928367167711258,0.3956933617591858,0.148977130651474,0.2342618852853775,0.45412033796310425,0.0,0.0,0.0,2.6876912117004395,134.1143798828125
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r3,True,150,0.0,3,0,3,3.0,1,3.0,,0.0,0.0,0.0,6.561407566070557,0.07780077308416367,0.004137930925935507,0.9800000190734863,0.07255309075117111,0.0008899212698452175,0.33557045459747314,3.535994291305542,169.48155212402344,0.09113425761461258,0.10697244852781296,0.13251367211341858,0.14042943716049194,0.15010350942611694,0.49627310037612915,0.4452206790447235,2.2496068477630615,0.08529925346374512,0.0991533175110817,0.4225480258464813,0.4687180817127228,0.19605016708374023,0.5367048978805542,1.1087862253189087,3.291533946990967,1.6882092952728271,2.079291582107544,3.768531084060669,11.168777465820312,0.09209364652633667,0.12561994791030884,0.07350706309080124,0.40587180852890015,0.1760302037000656,0.23735041916370392,0.5295501947402954,0.0,0.0,0.0,3.535994291305542,169.48155212402344
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r0,True,150,0.1685823754789272,0,44,4,3.0,1,3.0,,0.0,0.0,0.0,6.950352191925049,0.06480784714221954,0.0068965512327849865,0.9766666889190674,0.05556065961718559,0.0006882065790705383,0.33557045459747314,2.6654367446899414,128.763916015625,0.06708485633134842,0.08360781520605087,0.1414852887392044,0.20059610903263092,0.13988065719604492,0.34883928298950195,0.36283886432647705,0.40820014476776123,0.09570460021495819,0.1288861334323883,0.490949809551239,0.6805227398872375,0.2170027196407318,0.55064457654953,1.1455048322677612,2.423067092895508,1.9874192476272583,2.7519114017486572,3.9775304794311523,10.997952461242676,0.06736376881599426,0.1393326073884964,0.08507422357797623,0.4937998354434967,0.17665152251720428,0.27572232484817505,0.5527549982070923,0.0,0.0,0.0,2.6654367446899414,128.763916015625
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r1,True,150,0.1685823754789272,1,44,5,3.0,1,3.0,,0.0,0.0,0.0,7.444991111755371,0.06844659894704819,0.007356320973485708,0.9766666889190674,0.04880326986312866,0.0009034810354933143,0.33557045459747314,2.8517911434173584,134.63377380371094,0.09154099225997925,0.07025060057640076,0.14464126527309418,0.21397295594215393,0.16674944758415222,0.3390374183654785,0.40638694167137146,0.5195279717445374,0.09714552760124207,0.12795239686965942,0.49874451756477356,0.6992869973182678,0.23566782474517822,0.5621356964111328,1.1705130338668823,2.715742349624634,2.025705099105835,2.819737195968628,4.121149063110352,12.12580394744873,0.09147947281599045,0.14536023139953613,0.08769531548023224,0.5039277672767639,0.18369829654693604,0.2800576388835907,0.5706538558006287,0.0,0.0,0.0,2.8517911434173584,134.63377380371094
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r2,True,150,0.1685823754789272,2,44,6,3.0,1,3.0,,0.0,0.0,0.0,7.1029767990112305,0.06482189893722534,0.0062068975530564785,0.9766666889190674,0.055167388170957565,0.001146254944615066,0.33557045459747314,2.6536407470703125,124.6829605102539,0.0812288224697113,0.07559093087911606,0.1415768712759018,0.19042523205280304,0.15674187242984772,0.3227289319038391,0.3950573801994324,0.45750895142555237,0.09148942679166794,0.12678220868110657,0.47596028447151184,0.6792263388633728,0.22961591184139252,0.5404595732688904,1.1544057130813599,2.3539016246795654,1.9786667823791504,2.6948227882385254,4.026108741760254,10.598053932189941,0.08123907446861267,0.13861308991909027,0.08074462413787842,0.4774203598499298,0.1800798922777176,0.27410951256752014,0.5634716749191284,0.0,0.0,0.0,2.6536407470703125,124.6829605102539
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r3,True,150,0.1685823754789272,3,44,7,3.0,1,3.0,,0.0,0.0,0.0,6.1045308113098145,0.06056215986609459,0.005057471804320812,0.9766666889190674,0.05284199118614197,0.0006745947175659239,0.33557045459747314,2.6014626026153564,127.63406372070312,0.0764317587018013,0.0782422199845314,0.1404324620962143,0.18490268290042877,0.16403710842132568,0.319902241230011,0.3582461476325989,0.2949415147304535,0.08894480764865875,0.12084059417247772,0.46541085839271545,0.642002284526825,0.2277824729681015,0.49681606888771057,1.1306183338165283,2.3036811351776123,1.9357314109802246,2.601623773574829,3.930063009262085,10.08124828338623,0.07660713791847229,0.1383926123380661,0.0784626454114914,0.4659874439239502,0.17824316024780273,0.2688857913017273,0.545884370803833,0.0,0.0,0.0,2.6014626026153564,127.63406372070312
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r0,True,150,0.3333333333333333,0,87,8,3.0,0,2.54,ee_body_pos,0.0,0.0,0.0,14.53075885772705,0.10176647454500198,0.008145534433424473,0.9488189220428467,0.13762088119983673,0.0016492931172251701,1.5873016119003296,4.684228897094727,194.55540466308594,0.08409632742404938,0.2397211492061615,0.16231195628643036,0.27194151282310486,0.20103105902671814,0.808508574962616,0.7061710953712463,4.319905757904053,0.08880188316106796,0.16119463741779327,0.4902316927909851,0.6617196798324585,0.3252059817314148,0.9538023471832275,1.8889983892440796,5.655276775360107,1.9264675378799438,2.2120096683502197,6.750155448913574,19.113483428955078,0.0862409919500351,0.15976722538471222,0.07469380646944046,0.4902900159358978,0.28506919741630554,0.27107107639312744,0.9545844197273254,0.0,0.0,0.0,4.684228897094727,194.55540466308594
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r1,True,150,0.3333333333333333,1,87,9,3.0,0,2.58,ee_body_pos,0.0,0.0,0.0,14.011673927307129,0.09696792811155319,0.008019247092306614,0.961240291595459,0.1287796050310135,0.0012643637601286173,1.171875,4.743451118469238,202.5418243408203,0.08049383014440536,0.25369954109191895,0.15550778806209564,0.28406694531440735,0.21494625508785248,0.6475000977516174,0.7235577702522278,3.2434229850769043,0.089278444647789,0.14421235024929047,0.4857572019100189,0.5920640826225281,0.33238035440444946,0.9305553436279297,1.8763874769210815,4.903299808502197,1.9709055423736572,2.300081729888916,6.650523662567139,13.920805931091309,0.08237791806459427,0.1543671041727066,0.07497245818376541,0.4879775643348694,0.29378217458724976,0.27736929059028625,0.9430586695671082,0.0,0.0,0.0,4.743451118469238,202.5418243408203
