clip,condition_id,full_window,horizon_steps,phase,replicate,start_frame,world_id,actual_window_s,success,survival_s,termination_causes,effort_sat_mean,effort_sat_peak,effort_sat_terminal,absolute_mechanical_work_per_actuator_j,action_delta_mean_per_step,joint_limit_exposure,foot_contact_fraction,contacting_ankle_link_speed_mean_mps,foot_penetration_mean_m,foot_contact_switch_rate_hz,body_acceleration_error_mean_mps2,body_jerk_error_mean_mps3,error_anchor_pos_mean,error_anchor_pos_terminal,error_anchor_rot_mean,error_anchor_rot_terminal,error_anchor_lin_vel_mean,error_anchor_lin_vel_terminal,error_anchor_ang_vel_mean,error_anchor_ang_vel_terminal,error_body_pos_mean,error_body_pos_terminal,error_body_rot_mean,error_body_rot_terminal,error_body_lin_vel_mean,error_body_lin_vel_terminal,error_body_ang_vel_mean,error_body_ang_vel_terminal,error_joint_pos_mean,error_joint_pos_terminal,error_joint_vel_mean,error_joint_vel_terminal,common_anchor_position_error_m_mean,common_anchor_orientation_error_rad_mean,common_root_relative_mpkpe_m_mean,common_body_orientation_error_rad_mean,common_root_relative_velocity_error_mps_mean,common_joint_position_error_rad_mean,common_joint_velocity_error_rps_mean,active_to_common_root_relative_mpkpe_m_mean,active_to_common_body_orientation_error_rad_mean,active_to_common_root_relative_velocity_error_mps_mean,common_body_acceleration_error_mps2_mean,common_body_jerk_error_mps3_mean
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r0,True,150,0.0,0,0,0,3.0,1,3.0,,0.0,0.0,0.0,6.225849628448486,0.0680752620100975,0.0022988503333181143,0.9766666889190674,0.05945412814617157,0.001114528626203537,0.6711409091949463,3.0200796127319336,146.606201171875,0.10994076728820801,0.17633788287639618,0.17989909648895264,0.2035689800977707,0.14226996898651123,0.17812682688236237,0.46638429164886475,0.1971333771944046,0.09756238758563995,0.09825175255537033,0.4041726887226105,0.35170185565948486,0.20838165283203125,0.21730351448059082,0.9947767853736877,0.7266218662261963,1.674721121788025,1.6762791872024536,3.5992259979248047,4.02626371383667,0.1110004261136055,0.18089133501052856,0.09003303200006485,0.4043923020362854,0.17934145033359528,0.23171234130859375,0.4985928237438202,0.0,0.0,0.0,3.0200796127319336,146.606201171875
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r1,True,150,0.0,1,0,1,3.0,1,3.0,,0.0,0.0,0.0,7.823986530303955,0.08804456889629364,0.0013793103862553835,0.9700000286102295,0.07347486168146133,0.001111931400373578,0.6711409091949463,4.048782825469971,184.56942749023438,0.13032959401607513,0.1860371232032776,0.14035625755786896,0.16867400705814362,0.17198185622692108,0.28946322202682495,0.5159239768981934,0.6418927907943726,0.0976552739739418,0.09738021343946457,0.3981345295906067,0.3601936399936676,0.22963762283325195,0.2546008825302124,1.1370354890823364,0.9964671730995178,1.645013689994812,1.6458423137664795,4.405879497528076,4.893190383911133,0.1315031498670578,0.14080139994621277,0.08914903551340103,0.3959023654460907,0.19592751562595367,0.2266683131456375,0.6068530082702637,0.0,0.0,0.0,4.048782825469971,184.56942749023438
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r2,True,150,0.0,2,0,2,3.0,1,3.0,,0.0,0.0,0.0,6.826167106628418,0.0722823292016983,0.00022988505952525884,0.9766666889190674,0.06966251879930496,0.0011320642661303282,0.6711409091949463,3.2664637565612793,152.44302368164062,0.13341931998729706,0.21364542841911316,0.18614323437213898,0.19366933405399323,0.14201967418193817,0.09243026375770569,0.48250412940979004,0.36916491389274597,0.09207526594400406,0.0917866975069046,0.37767598032951355,0.3038350045681,0.21620513498783112,0.20724736154079437,1.0144553184509277,0.9365194439888,1.674852967262268,1.6772805452346802,3.843425750732422,3.7273783683776855,0.13464006781578064,0.1866031140089035,0.0835181251168251,0.3779428005218506,0.1825055629014969,0.22942380607128143,0.5287697315216064,0.0,0.0,0.0,3.2664637565612793,152.44302368164062
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@0:r3,True,150,0.0,3,0,3,3.0,1,3.0,,0.0,0.0,0.0,6.356919765472412,0.07348347455263138,0.0022988503333181143,0.9700000286102295,0.06498248875141144,0.000881597981788218,1.0067113637924194,3.4012231826782227,168.66856384277344,0.11947624385356903,0.15654540061950684,0.1804436296224594,0.20446377992630005,0.1646563708782196,0.4066042900085449,0.4806097447872162,0.37448108196258545,0.09996820986270905,0.09976603090763092,0.4114351272583008,0.35694143176078796,0.22242629528045654,0.2768896222114563,1.0629595518112183,0.9061928391456604,1.6768112182617188,1.650820255279541,3.8788366317749023,4.625178813934326,0.12054850161075592,0.1808769702911377,0.09218590706586838,0.40951210260391235,0.18925447762012482,0.23379875719547272,0.5339578986167908,0.0,0.0,0.0,3.4012231826782227,168.66856384277344
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r0,True,150,0.1685823754789272,0,44,4,3.0,1,3.0,,0.0,0.0,0.0,7.596135139465332,0.07690995931625366,0.0018390804762020707,0.9700000286102295,0.06001072749495506,0.0010113246971741319,0.6711409091949463,3.3737008571624756,151.80055236816406,0.1108970120549202,0.03790793567895889,0.18139582872390747,0.16326788067817688,0.18403339385986328,0.4797159433364868,0.494880735874176,0.7006996870040894,0.09921297430992126,0.09266850352287292,0.40711745619773865,0.5182956457138062,0.2791112959384918,0.5913330912590027,1.2519304752349854,2.527092695236206,1.706501841545105,1.6856855154037476,4.41713809967041,11.719857215881348,0.11064741760492325,0.18144197762012482,0.0985526368021965,0.4465315639972687,0.21481366455554962,0.236966073513031,0.6094327569007874,0.0,0.0,0.0,3.3737008571624756,151.80055236816406
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r1,True,150,0.1685823754789272,1,44,5,3.0,1,3.0,,0.0,0.0,0.0,8.50184440612793,0.07707985490560532,0.002988505410030484,0.9666666388511658,0.06735853850841522,0.0011344670783728361,0.6711409091949463,3.5736427307128906,152.52017211914062,0.12751154601573944,0.04669279605150223,0.16929422318935394,0.1429147720336914,0.21923737227916718,0.39538055658340454,0.5341853499412537,0.8338611125946045,0.09156699478626251,0.08582866936922073,0.3779557943344116,0.5124015212059021,0.291339635848999,0.5701556205749512,1.264949083328247,2.866546869277954,1.7206343412399292,1.7523415088653564,4.474393367767334,11.831762313842773,0.12733939290046692,0.16808994114398956,0.0906357616186142,0.4097316861152649,0.22316037118434906,0.2424074113368988,0.6191304326057434,0.0,0.0,0.0,3.5736427307128906,152.52017211914062
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r2,True,150,0.1685823754789272,2,44,6,3.0,1,3.0,,0.0009195402381010354,0.03448275849223137,0.0,15.190924644470215,0.155482217669487,0.0,0.8833333253860474,0.2087850719690323,0.0023163422010838985,4.3624162673950195,8.185101509094238,357.3427429199219,0.26981016993522644,0.16429075598716736,0.16443435847759247,0.20460715889930725,0.3773539960384369,0.5745894312858582,0.8246966600418091,1.1415754556655884,0.08851638436317444,0.11407730728387833,0.4092744290828705,0.7406607270240784,0.46362823247909546,0.7345275282859802,2.129462480545044,3.3811872005462646,1.7477335929870605,2.1140425205230713,7.80337381362915,13.546490669250488,0.26926442980766296,0.16470029950141907,0.08219882100820541,0.41123199462890625,0.31873005628585815,0.24861198663711548,1.0522457361221313,0.0,0.0,0.0,8.185101509094238,357.3427429199219
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@44:r3,True,150,0.1685823754789272,3,44,7,3.0,1,3.0,,0.0,0.0,0.0,8.220505714416504,0.07126369327306747,0.0,0.9633333086967468,0.07913213223218918,0.002009657444432378,0.8389261960983276,3.2380645275115967,153.2662353515625,0.16793006658554077,0.13383598625659943,0.18327897787094116,0.1754748672246933,0.2624765634536743,0.8217135071754456,0.44207316637039185,1.3429685831069946,0.08899141848087311,0.07922744750976562,0.39261728525161743,0.5132721662521362,0.31988775730133057,0.8279781937599182,1.2718065977096558,3.241666555404663,1.711181879043579,1.7492212057113647,4.447569370269775,12.745501518249512,0.16791008412837982,0.18121656775474548,0.08629222959280014,0.4047982096672058,0.21515609323978424,0.23645268380641937,0.6020362377166748,0.0,0.0,0.0,3.2380645275115967,153.2662353515625
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r0,True,150,0.3333333333333333,0,87,8,3.0,1,3.0,,0.0,0.0,0.0,17.776836395263672,0.124112069606781,0.0066666672937572,0.9633333086967468,0.18655167520046234,0.0030723069794476032,1.0067113637924194,6.338889122009277,275.25640869140625,0.14784854650497437,0.34282350540161133,0.22382588684558868,0.6275848746299744,0.29908764362335205,0.2904513478279114,1.0064144134521484,4.031859397888184,0.09255244582891464,0.14688095450401306,0.4529927670955658,0.6732884049415588,0.4427022933959961,0.6464031338691711,2.2746617794036865,2.85783052444458,1.965161919593811,2.7051711082458496,7.962609767913818,8.461246490478516,0.14984871447086334,0.21843871474266052,0.08558332175016403,0.45975932478904724,0.3758682608604431,0.2751799523830414,1.069974660873413,0.0,0.0,0.0,6.338889122009277,275.25640869140625
BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos,BMLhandball_S01_Expert_Trial_upper_left_112_poses_120_jpos@87:r1,True,150,0.3333333333333333,1,87,9,3.0,0,1.22,ee_body_pos,0.0,0.0,0.0,7.325239658355713,0.161027729511261,0.0050876205787062645,0.8442623019218445,0.16601139307022095,0.0028884189669042826,3.3333334922790527,7.47214937210083,342.28289794921875,0.1932278424501419,0.5800858736038208,0.18403324484825134,0.2982430160045624,0.5552045106887817,1.5048205852508545,0.9757897853851318,5.004861354827881,0.10977131873369217,0.29194921255111694,0.48356106877326965,1.1246813535690308,0.5883073806762695,2.0512378215789795,2.350114107131958,6.608916759490967,1.9471142292022705,2.9632766246795654,8.750252723693848,28.05381202697754,0.19430209696292877,0.18041715025901794,0.0993971899151802,0.48271477222442627,0.3970707356929779,0.2650962471961975,1.1232905387878418,0.0,0.0,0.0,7.47214937210083,342.28289794921875
